Student ID,Student Last Name,Student First Name,Student Grade,School,Completion Date,Norming Window,Most Recent Diagnostic YTD (Y/N),Overall Relative Placement,Percent Progress to Annual Typical Growth (%)
1002641,Anderson,Ella,5,Foothills Elementary,2026-04-17,Spring (March 2 - End of Year),Y,2 Grade Levels Below,100
1002642,Rodriguez,Ava,12,Heritage Middle,2025-11-10,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,40
1002642,Rodriguez,Ava,12,Heritage Middle,2026-01-27,Winter (November 16 - March 1),N,2 Grade Levels Below,57
1002642,Rodriguez,Ava,12,Heritage Middle,2026-04-03,Spring (March 2 - End of Year),Y,Early On Grade Level,13
1002642,Rodriguez,Ava,12,Heritage Middle,2026-03-12,Spring (March 2 - End of Year),N,Early On Grade Level,117
1002643,Lopez,Elijah,8,North High,2025-08-19,Fall (Beginning of Year - November 15),N,Early On Grade Level,144
1002643,Lopez,Elijah,8,North High,2026-01-27,Winter (November 16 - March 1),N,Early On Grade Level,0
1002643,Lopez,Elijah,8,North High,2026-04-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1002644,Martin,Henry,2,Falcon Ridge Elementary,2026-03-05,Spring (March 2 - End of Year),Y,2 Grade Levels Below,112
1002645,Lopez,Mia,K,Mountain View Middle,2025-10-05,Fall (Beginning of Year - November 15),N,1 Grade Level Below,113
1002645,Lopez,Mia,K,Mountain View Middle,2026-02-17,Winter (November 16 - March 1),N,Early On Grade Level,174
1002645,Lopez,Mia,K,Mountain View Middle,2026-04-06,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,88
1002646,Jones,Emma,11,South High,2025-08-17,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,153
1002646,Jones,Emma,11,South High,2026-04-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,111
1002647,Robinson,Ethan,5,South High,2025-10-23,Fall (Beginning of Year - November 15),N,1 Grade Level Below,181
1002647,Robinson,Ethan,5,South High,2026-01-05,Winter (November 16 - March 1),N,Mid or Above Grade Level,151
1002647,Robinson,Ethan,5,South High,2026-05-17,Spring (March 2 - End of Year),Y,1 Grade Level Below,104
1002648,Lee,Leo,7,South High,2025-10-09,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1002648,Lee,Leo,7,South High,2026-01-15,Winter (November 16 - March 1),N,Early On Grade Level,100
1002648,Lee,Leo,7,South High,2026-04-25,Spring (March 2 - End of Year),Y,2 Grade Levels Below,106
1002649,Wilson,Nora,10,Grand Mesa Elementary,2025-10-01,Fall (Beginning of Year - November 15),N,Early On Grade Level,211
1002649,Wilson,Nora,10,Grand Mesa Elementary,2026-01-27,Winter (November 16 - March 1),N,2 Grade Levels Below,199
1002649,Wilson,Nora,10,Grand Mesa Elementary,2026-03-03,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,102
1002650,Lopez,Ava,10,Horizon Middle,2025-10-05,Fall (Beginning of Year - November 15),N,Early On Grade Level,74
1002650,Lopez,Ava,10,Horizon Middle,2026-02-17,Winter (November 16 - March 1),N,Mid or Above Grade Level,1
1002650,Lopez,Ava,10,Horizon Middle,2026-03-05,Spring (March 2 - End of Year),Y,2 Grade Levels Below,99
1002651,Lopez,Charlotte,2,Eagle View Elementary,2025-09-23,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,91
1002651,Lopez,Charlotte,2,Eagle View Elementary,2026-04-13,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,18
1002652,Anderson,Elijah,1,Canyon Ridge Elementary,2025-10-23,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,22
1002652,Anderson,Elijah,1,Canyon Ridge Elementary,2026-02-16,Winter (November 16 - March 1),N,Early On Grade Level,186
1002652,Anderson,Elijah,1,Canyon Ridge Elementary,2026-05-11,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,76
1002653,Johnson,Scarlett,12,North High,2025-11-03,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,95
1002653,Johnson,Scarlett,12,North High,2025-12-11,Winter (November 16 - March 1),N,Mid or Above Grade Level,104
1002653,Johnson,Scarlett,12,North High,2026-04-17,Spring (March 2 - End of Year),Y,Early On Grade Level,131
1002653,Johnson,Scarlett,12,North High,2026-04-26,Spring (March 2 - End of Year),N,Mid or Above Grade Level,180
1002654,Anderson,Leo,5,Bear Creek Elementary,2025-08-13,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,21
1002654,Anderson,Leo,5,Bear Creek Elementary,2026-01-08,Winter (November 16 - March 1),N,1 Grade Level Below,221
1002654,Anderson,Leo,5,Bear Creek Elementary,2026-03-18,Spring (March 2 - End of Year),Y,Early On Grade Level,36
1002655,Robinson,Henry,12,Aspen Elementary,2025-12-14,Winter (November 16 - March 1),N,Mid or Above Grade Level,89
1002655,Robinson,Henry,12,Aspen Elementary,2026-05-12,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,110
1002656,Davis,Noah,2,Horizon Middle,2025-10-10,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,66
1002656,Davis,Noah,2,Horizon Middle,2026-01-09,Winter (November 16 - March 1),N,Early On Grade Level,66
1002656,Davis,Noah,2,Horizon Middle,2026-05-08,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,9
1002657,Wilson,Nora,4,Foothills Elementary,2025-11-15,Fall (Beginning of Year - November 15),N,1 Grade Level Below,64
1002657,Wilson,Nora,4,Foothills Elementary,2026-01-05,Winter (November 16 - March 1),N,Early On Grade Level,100
1002657,Wilson,Nora,4,Foothills Elementary,2026-03-07,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,188
1002658,Sanchez,Elijah,9,Prairie Ridge Middle,2025-11-28,Winter (November 16 - March 1),N,2 Grade Levels Below,68
1002658,Sanchez,Elijah,9,Prairie Ridge Middle,2026-04-27,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1002659,Thompson,Ethan,K,Falcon Ridge Elementary,2025-11-13,Fall (Beginning of Year - November 15),N,Early On Grade Level,118
1002659,Thompson,Ethan,K,Falcon Ridge Elementary,2026-01-19,Winter (November 16 - March 1),N,2 Grade Levels Below,87
1002659,Thompson,Ethan,K,Falcon Ridge Elementary,2026-04-12,Spring (March 2 - End of Year),Y,1 Grade Level Below,99
1002660,Martinez,Benjamin,5,South High,2025-10-09,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,88
1002660,Martinez,Benjamin,5,South High,2025-11-30,Winter (November 16 - March 1),N,1 Grade Level Below,693
1002660,Martinez,Benjamin,5,South High,2026-03-09,Spring (March 2 - End of Year),Y,2 Grade Levels Below,136
1002661,Gonzalez,Charlotte,3,Cedar Hills Elementary,2026-03-17,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1002662,Lee,Ethan,1,Canyon Ridge Elementary,2025-09-27,Fall (Beginning of Year - November 15),N,1 Grade Level Below,138
1002662,Lee,Ethan,1,Canyon Ridge Elementary,2025-12-21,Winter (November 16 - March 1),N,Early On Grade Level,98
1002662,Lee,Ethan,1,Canyon Ridge Elementary,2026-03-07,Spring (March 2 - End of Year),Y,Early On Grade Level,261
1002663,Lee,Amelia,K,Eagle View Elementary,2025-09-30,Fall (Beginning of Year - November 15),N,Early On Grade Level,147
1002663,Lee,Amelia,K,Eagle View Elementary,2026-02-11,Winter (November 16 - March 1),N,Mid or Above Grade Level,217
1002663,Lee,Amelia,K,Eagle View Elementary,2026-05-20,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,131
1002664,Perez,Lily,5,Bear Creek Elementary,2025-12-13,Winter (November 16 - March 1),N,Mid or Above Grade Level,29
1002664,Perez,Lily,5,Bear Creek Elementary,2026-04-09,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,73
1002665,Johnson,Isabella,11,Cedar Hills Elementary,2025-09-07,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,107
1002665,Johnson,Isabella,11,Cedar Hills Elementary,2026-02-06,Winter (November 16 - March 1),N,2 Grade Levels Below,134
1002665,Johnson,Isabella,11,Cedar Hills Elementary,2026-05-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,19
1002666,Johnson,Leo,9,Bear Creek Elementary,2025-09-12,Fall (Beginning of Year - November 15),N,Early On Grade Level,12
1002666,Johnson,Leo,9,Bear Creek Elementary,2026-02-14,Winter (November 16 - March 1),N,Mid or Above Grade Level,44
1002666,Johnson,Leo,9,Bear Creek Elementary,2026-05-11,Spring (March 2 - End of Year),Y,Early On Grade Level,85
1002667,Lee,Isabella,11,East High,2025-09-17,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,209
1002667,Lee,Isabella,11,East High,2026-01-27,Winter (November 16 - March 1),Y,Mid or Above Grade Level,111
1002668,Clark,Isabella,3,Canyon Ridge Elementary,2026-05-16,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,65
1002669,Lewis,Lucas,8,Cedar Hills Elementary,2026-05-10,Spring (March 2 - End of Year),Y,Early On Grade Level,104
1002670,Brown,Evelyn,10,Falcon Ridge Elementary,2025-08-22,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,52
1002670,Brown,Evelyn,10,Falcon Ridge Elementary,2025-12-05,Winter (November 16 - March 1),N,2 Grade Levels Below,153
1002670,Brown,Evelyn,10,Falcon Ridge Elementary,2026-03-21,Spring (March 2 - End of Year),Y,Early On Grade Level,142
1002671,Garcia,Charlotte,9,North High,2025-08-30,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,63
1002671,Garcia,Charlotte,9,North High,2026-01-29,Winter (November 16 - March 1),N,Early On Grade Level,47
1002671,Garcia,Charlotte,9,North High,2026-04-10,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,179
1002672,Jackson,Jackson,8,Bear Creek Elementary,2025-10-27,Fall (Beginning of Year - November 15),N,Early On Grade Level,113
1002672,Jackson,Jackson,8,Bear Creek Elementary,2025-11-27,Winter (November 16 - March 1),N,Mid or Above Grade Level,65
1002672,Jackson,Jackson,8,Bear Creek Elementary,2026-03-14,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,124
1002673,Robinson,Henry,1,Heritage Middle,2025-10-06,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,96
1002673,Robinson,Henry,1,Heritage Middle,2025-11-20,Winter (November 16 - March 1),N,1 Grade Level Below,141
1002673,Robinson,Henry,1,Heritage Middle,2026-04-04,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,54
1002674,Lewis,Ella,10,Eagle View Elementary,2025-11-12,Fall (Beginning of Year - November 15),N,1 Grade Level Below,0
1002674,Lewis,Ella,10,Eagle View Elementary,2026-02-10,Winter (November 16 - March 1),N,Mid or Above Grade Level,31
1002674,Lewis,Ella,10,Eagle View Elementary,2026-03-16,Spring (March 2 - End of Year),Y,Early On Grade Level,199
1002675,Wilson,Henry,4,South High,2025-10-19,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1002675,Wilson,Henry,4,South High,2026-05-17,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,49
1002676,Thompson,Liam,7,East High,2025-09-15,Fall (Beginning of Year - November 15),N,1 Grade Level Below,149
1002676,Thompson,Liam,7,East High,2026-01-10,Winter (November 16 - March 1),N,Mid or Above Grade Level,95
1002676,Thompson,Liam,7,East High,2026-04-26,Spring (March 2 - End of Year),Y,1 Grade Level Below,240
1002677,Hernandez,Amelia,3,Horizon Middle,2025-09-28,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,150
1002677,Hernandez,Amelia,3,Horizon Middle,2025-12-05,Winter (November 16 - March 1),N,2 Grade Levels Below,132
1002677,Hernandez,Amelia,3,Horizon Middle,2026-04-03,Spring (March 2 - End of Year),Y,1 Grade Level Below,252
1002678,Robinson,Ava,K,Prairie Ridge Middle,2026-02-22,Winter (November 16 - March 1),N,Early On Grade Level,45
1002678,Robinson,Ava,K,Prairie Ridge Middle,2026-03-02,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1002679,Smith,Aiden,4,Falcon Ridge Elementary,2025-10-09,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,232
1002679,Smith,Aiden,4,Falcon Ridge Elementary,2025-12-12,Winter (November 16 - March 1),N,Early On Grade Level,62
1002679,Smith,Aiden,4,Falcon Ridge Elementary,2026-05-03,Spring (March 2 - End of Year),Y,1 Grade Level Below,220
1002680,Wilson,Amelia,12,Grand Mesa Elementary,2025-10-06,Fall (Beginning of Year - November 15),N,Early On Grade Level,105
1002680,Wilson,Amelia,12,Grand Mesa Elementary,2026-02-16,Winter (November 16 - March 1),N,2 Grade Levels Below,151
1002680,Wilson,Amelia,12,Grand Mesa Elementary,2026-05-19,Spring (March 2 - End of Year),Y,1 Grade Level Below,56
1002681,Gonzalez,Leo,10,Horizon Middle,2025-10-06,Fall (Beginning of Year - November 15),N,Early On Grade Level,186
1002681,Gonzalez,Leo,10,Horizon Middle,2025-12-23,Winter (November 16 - March 1),N,2 Grade Levels Below,65
1002681,Gonzalez,Leo,10,Horizon Middle,2026-05-19,Spring (March 2 - End of Year),Y,1 Grade Level Below,82
1002682,Lee,James,6,South High,2025-08-30,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,255
1002682,Lee,James,6,South High,2026-01-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,93
1002682,Lee,James,6,South High,2026-03-02,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,165
1002683,Garcia,Leo,7,Foothills Elementary,2026-03-11,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,66
1002684,Brown,Nora,11,Foothills Elementary,2025-10-25,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,164
1002684,Brown,Nora,11,Foothills Elementary,2026-02-11,Winter (November 16 - March 1),N,1 Grade Level Below,110
1002684,Brown,Nora,11,Foothills Elementary,2026-03-15,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,24
1002685,Gonzalez,Emma,1,Aspen Elementary,2025-10-18,Fall (Beginning of Year - November 15),N,1 Grade Level Below,0
1002685,Gonzalez,Emma,1,Aspen Elementary,2026-01-09,Winter (November 16 - March 1),N,Early On Grade Level,123
1002685,Gonzalez,Emma,1,Aspen Elementary,2026-05-05,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,125
1002686,Williams,Mason,9,Prairie Ridge Middle,2025-10-21,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,0
1002686,Williams,Mason,9,Prairie Ridge Middle,2026-02-27,Winter (November 16 - March 1),Y,2 Grade Levels Below,122
1002687,Perez,Liam,12,Canyon Ridge Elementary,2025-10-03,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,188
1002687,Perez,Liam,12,Canyon Ridge Elementary,2025-12-31,Winter (November 16 - March 1),N,3 or More Grade Levels Below,111
1002687,Perez,Liam,12,Canyon Ridge Elementary,2026-03-20,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1002688,Robinson,Amelia,7,Eagle View Elementary,2025-09-22,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,233
1002688,Robinson,Amelia,7,Eagle View Elementary,2026-02-13,Winter (November 16 - March 1),N,Early On Grade Level,227
1002688,Robinson,Amelia,7,Eagle View Elementary,2026-04-02,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,265
1002689,Taylor,Olivia,2,Canyon Ridge Elementary,2025-08-19,Fall (Beginning of Year - November 15),N,Early On Grade Level,64
1002689,Taylor,Olivia,2,Canyon Ridge Elementary,2026-02-07,Winter (November 16 - March 1),N,Mid or Above Grade Level,539
1002689,Taylor,Olivia,2,Canyon Ridge Elementary,2026-05-08,Spring (March 2 - End of Year),Y,Early On Grade Level,199
1002690,Gonzalez,Benjamin,2,East High,2025-09-26,Fall (Beginning of Year - November 15),N,Early On Grade Level,145
1002690,Gonzalez,Benjamin,2,East High,2026-01-08,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1002690,Gonzalez,Benjamin,2,East High,2026-03-22,Spring (March 2 - End of Year),Y,1 Grade Level Below,61
1002691,Johnson,Mason,3,South High,2025-10-07,Fall (Beginning of Year - November 15),N,1 Grade Level Below,161
1002691,Johnson,Mason,3,South High,2026-02-03,Winter (November 16 - March 1),N,1 Grade Level Below,558
1002691,Johnson,Mason,3,South High,2026-03-08,Spring (March 2 - End of Year),Y,1 Grade Level Below,28
1002692,Smith,Isabella,12,Bear Creek Elementary,2025-11-01,Fall (Beginning of Year - November 15),N,Early On Grade Level,223
1002692,Smith,Isabella,12,Bear Creek Elementary,2026-01-20,Winter (November 16 - March 1),N,Early On Grade Level,182
1002692,Smith,Isabella,12,Bear Creek Elementary,2026-05-09,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1002693,Anderson,Sophia,1,Grand Mesa Elementary,2025-09-01,Fall (Beginning of Year - November 15),N,1 Grade Level Below,185
1002693,Anderson,Sophia,1,Grand Mesa Elementary,2026-01-13,Winter (November 16 - March 1),Y,1 Grade Level Below,219
1002694,Johnson,Ava,12,Mountain View Middle,2025-10-19,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,42
1002694,Johnson,Ava,12,Mountain View Middle,2026-04-18,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1002695,Martinez,Chloe,8,Central High,2025-09-13,Fall (Beginning of Year - November 15),N,Early On Grade Level,79
1002695,Martinez,Chloe,8,Central High,2026-01-28,Winter (November 16 - March 1),N,Mid or Above Grade Level,112
1002695,Martinez,Chloe,8,Central High,2026-04-25,Spring (March 2 - End of Year),Y,Early On Grade Level,122
1002696,Lee,James,7,Prairie Ridge Middle,2025-10-31,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,1251
1002696,Lee,James,7,Prairie Ridge Middle,2026-01-24,Winter (November 16 - March 1),N,Mid or Above Grade Level,108
1002696,Lee,James,7,Prairie Ridge Middle,2026-05-04,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,198
1002697,Miller,Grace,9,Bear Creek Elementary,2025-10-29,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,207
1002697,Miller,Grace,9,Bear Creek Elementary,2026-05-05,Spring (March 2 - End of Year),Y,2 Grade Levels Below,597
1002698,Wilson,Scarlett,1,Prairie Ridge Middle,2025-09-12,Fall (Beginning of Year - November 15),N,1 Grade Level Below,130
1002698,Wilson,Scarlett,1,Prairie Ridge Middle,2026-02-03,Winter (November 16 - March 1),N,Mid or Above Grade Level,107
1002698,Wilson,Scarlett,1,Prairie Ridge Middle,2026-03-28,Spring (March 2 - End of Year),Y,1 Grade Level Below,100
1002699,Perez,Olivia,2,Central High,2025-08-19,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,113
1002699,Perez,Olivia,2,Central High,2025-12-02,Winter (November 16 - March 1),N,2 Grade Levels Below,110
1002699,Perez,Olivia,2,Central High,2026-04-19,Spring (March 2 - End of Year),Y,1 Grade Level Below,24
1002700,Brown,Mason,8,Eagle View Elementary,2026-05-01,Spring (March 2 - End of Year),Y,Early On Grade Level,179
1002701,White,Lily,5,North High,2025-09-21,Fall (Beginning of Year - November 15),N,Early On Grade Level,149
1002701,White,Lily,5,North High,2026-02-05,Winter (November 16 - March 1),N,Mid or Above Grade Level,87
1002701,White,Lily,5,North High,2026-03-03,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,1249
1002702,Anderson,Leo,5,East High,2025-09-08,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,74
1002702,Anderson,Leo,5,East High,2026-01-31,Winter (November 16 - March 1),N,Early On Grade Level,69
1002702,Anderson,Leo,5,East High,2026-04-26,Spring (March 2 - End of Year),Y,Early On Grade Level,108
1002703,Garcia,Aiden,K,Eagle View Elementary,2025-10-16,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,155
